customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,TenureGroup,Cluster,PC1,PC2
2372-HWUHI,Male,No,No,No,2,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,44.35,81.25,Yes,0-12,3,-1.845976167458617,0.45732619282025955
7799-LGRDP,Female,No,No,No,43,Yes,Yes,No,No,No,No,No,No,No,Two year,Yes,Credit card (automatic),25.7,1188.2,No,25-48,2,-0.6685882232217434,-1.4667751337498067
7850-VWJUU,Female,No,No,No,23,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),75.0,1778.5,No,13-24,1,-0.14527417904717033,0.9139079951022607
3774-VBNXY,Female,No,Yes,Yes,64,Yes,No,No,No,No,No,No,No,No,Two year,No,Mailed check,20.2,1277.75,No,61-72,2,-0.36281326167836353,-2.41225034541045
6217-KDYWC,Male,No,No,Yes,57,Yes,No,No,No,No,No,No,No,No,Two year,Yes,Mailed check,19.6,1170.55,No,49-60,2,-0.5999800259439358,-1.993019708684349
0390-DCFDQ,Female,Yes,Yes,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,70.45,70.45,Yes,0-12,1,-1.1787399911314982,1.2286515297446559
3146-MSEGF,Female,Yes,Yes,Yes,72,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),88.05,6425.65,No,61-72,0,2.6382040940077487,-0.9772897443420802
4080-OGPJL,Female,No,No,No,8,Yes,Yes,DSL,Yes,No,No,Yes,No,Yes,Month-to-month,No,Electronic check,71.15,563.65,Yes,0-12,3,-1.1640861435919756,0.8529031021052883
1095-WGNGG,Female,No,Yes,No,61,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),101.05,5971.25,No,61-72,0,2.599482164181398,-0.03667383606338573
2636-SJDOU,Male,No,No,No,64,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No,One year,Yes,Credit card (automatic),84.3,5289.05,No,61-72,0,2.0436004416600575,-0.14082214045906447
1131-QQZEB,Male,Yes,Yes,No,71,Yes,Yes,No,No,No,No,No,No,No,Two year,No,Bank transfer (automatic),23.95,1756.2,No,61-72,2,0.15041201280420408,-2.2436173134349056
5716-EZXZN,Female,No,Yes,Yes,65,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,No,Two year,Yes,Credit card (automatic),99.05,6416.7,No,61-72,0,2.795255740537187,-0.30140128795208854
6837-BJYDQ,Male,No,No,No,3,Yes,No,No,No,No,No,No,No,No,One year,No,Mailed check,19.6,61.35,No,0-12,2,-2.2204400215994973,-0.8608873634122385
2135-RXIHG,Male,No,No,No,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,45.65,45.65,Yes,0-12,3,-1.7901586996987175,0.6785663845876855
6440-DKQGE,Male,No,No,Yes,30,Yes,No,DSL,No,Yes,Yes,No,Yes,No,One year,No,Credit card (automatic),64.5,1929.95,No,25-48,3,-0.15077545298906747,-0.5294847282216592
3466-BYAVD,Male,No,Yes,Yes,15,Yes,No,DSL,No,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Mailed check,69.5,1071.4,No,13-24,3,-0.7971690430951742,0.28265889125233246
3780-YVMFA,Female,No,Yes,Yes,8,Yes,No,DSL,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,68.55,564.35,No,0-12,3,-1.0039518109112273,0.7225353066556283
3874-EQOEP,Male,No,No,No,7,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Mailed check,95.0,655.5,Yes,0-12,1,-0.7162309396060706,1.4363824775607572
1679-JRFBR,Female,No,Yes,Yes,70,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),108.15,7930.55,No,61-72,0,3.4096364814630595,-0.11960034772787624
9073-ZZIAY,Male,No,Yes,Yes,62,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Electronic check,86.1,5215.25,No,61-72,0,1.9016580222799029,-0.7578553173010142
3077-RSNTJ,Female,No,Yes,Yes,6,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Mailed check,19.7,113.5,No,0-12,2,-2.192523685089847,-0.8010668319514809
6551-GNYDG,Female,No,Yes,Yes,14,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),80.9,1152.8,No,13-24,1,-0.28800335562401497,0.9568460616605333
9167-APMXZ,Female,No,No,No,22,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),84.15,1821.95,No,13-24,1,-0.012144759547213599,1.1089517345393698
2749-CTKAJ,Male,No,Yes,Yes,22,Yes,No,No,No,No,No,No,No,No,One year,No,Mailed check,20.15,419.9,No,13-24,2,-1.5669024708754806,-1.46918003538466
6371-NZYEG,Male,No,Yes,Yes,16,Yes,No,DSL,Yes,No,Yes,No,Yes,No,Two year,No,Mailed check,64.25,1024.0,No,13-24,3,-0.6963610531464524,-0.524730064764693
7554-NEWDD,Male,No,No,No,10,Yes,Yes,No,No,No,No,No,No,No,Two year,No,Bank transfer (automatic),25.7,251.6,No,0-12,2,-1.7076984820794743,-1.0000755388228608
8992-VONJD,Female,No,No,Yes,13,Yes,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,56.0,764.55,No,13-24,3,-1.1492973058633074,0.5018973159431194
0867-MKZVY,Female,No,Yes,No,20,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Electronic check,82.4,1592.35,Yes,13-24,1,-0.15838286728991469,1.1166651036795388
4482-EWFMI,Female,No,No,No,2,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,69.7,135.2,No,0-12,1,-1.1962839521582245,1.543028604391149
4648-YPBTM,Male,No,No,No,53,Yes,Yes,DSL,No,Yes,Yes,Yes,No,Yes,Two year,Yes,Bank transfer (automatic),73.9,3958.25,No,49-60,0,1.1603671111044547,-0.6557654127564283
2907-ILJBN,Female,No,Yes,Yes,11,Yes,No,No,No,No,No,No,No,No,One year,No,Mailed check,20.6,233.9,No,0-12,2,-1.850043249581076,-1.2510686956753168
6345-FZOQH,Male,No,Yes,No,69,Yes,No,No,No,No,No,No,No,No,Two year,No,Mailed check,19.9,1363.45,No,61-72,2,-0.25543342539411046,-2.378524224304368
3376-BMGFE,Female,No,No,No,4,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),70.9,273.0,Yes,0-12,1,-1.0377668305640544,1.2292558916589749
5997-OPVFA,Male,No,Yes,No,72,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),89.05,6254.45,No,61-72,0,2.5571852108240565,-0.9002901897242318
3445-HXXGF,Male,Yes,Yes,No,58,No,No,DSL,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,45.3,2651.2,Yes,49-60,3,0.30726760133338343,-0.4945448563153396
1159-WFSGR,Female,No,Yes,Yes,16,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Electronic check,20.4,321.4,No,13-24,2,-1.8069617473372437,-0.66475248964085
7654-YWJUF,Male,No,Yes,No,43,Yes,No,Fiber optic,Yes,No,Yes,Yes,No,No,One year,Yes,Bank transfer (automatic),84.25,3539.25,No,25-48,0,1.2197938624518774,0.18000641996106728
1875-QIVME,Female,No,Yes,No,2,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,104.4,242.8,Yes,0-12,1,-0.5115937540775983,2.0924050403197163
6727-IOTLZ,Male,No,Yes,No,14,Yes,No,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,No,Mailed check,81.95,1181.75,No,13-24,3,-0.4400357465470322,-0.013535990363725076
0691-JVSYA,Female,No,Yes,No,53,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,One year,Yes,Bank transfer (automatic),94.85,5000.2,Yes,49-60,0,2.0060873525069844,0.1591741377485675
5918-VUKWP,Female,No,No,No,32,Yes,No,No,No,No,No,No,No,No,One year,No,Bank transfer (automatic),20.55,654.55,No,25-48,2,-1.2537958065985508,-1.3792459167118525
1744-JHKYS,Female,No,Yes,No,34,Yes,Yes,No,No,No,No,No,No,No,Month-to-month,No,Electronic check,24.7,780.2,No,25-48,2,-1.242492019764558,-0.7934402071843022
2656-FMOKZ,Female,Yes,No,No,15,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,74.45,1145.7,Yes,13-24,1,-0.6285541370097307,1.1377912261902052
2070-FNEXE,Female,Yes,No,No,7,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),76.45,503.6,Yes,0-12,1,-0.8570999402877378,1.1848049561337337
5947-SGKCL,Female,No,Yes,Yes,15,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),105.35,1559.25,No,13-24,1,0.22768707636556546,1.401708782320789
3712-PKXZA,Male,No,Yes,No,61,Yes,No,No,No,No,No,No,No,No,One year,Yes,Credit card (automatic),20.55,1252.0,No,61-72,2,-0.28193592993460936,-1.883696949228966
6317-YPKDH,Female,No,No,No,1,No,No,DSL,No,Yes,No,No,No,No,Month-to-month,No,Bank transfer (automatic),29.95,29.95,Yes,0-12,3,-2.04834515070569,-0.09842941491213206
6582-OIVSP,Female,No,No,No,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,45.3,45.3,No,0-12,3,-1.9629113123170538,0.18119728295541818
9367-WXLCH,Male,No,No,No,8,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),84.5,662.65,Yes,0-12,1,-0.6980354109490517,1.2317601211694633
5524-KHNJP,Male,No,Yes,Yes,33,Yes,No,DSL,Yes,No,Yes,No,Yes,Yes,One year,No,Credit card (automatic),74.75,2453.3,No,25-48,3,0.3322872993880757,-0.5223466517590537
1918-ZBFQJ,Female,No,No,No,13,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,79.25,1111.65,Yes,13-24,1,-0.5385825445934626,1.496884080161516
1024-GUALD,Female,No,Yes,No,1,No,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,24.8,24.8,Yes,0-12,3,-2.0080710088294773,0.1526802613889621
4827-USJHP,Male,No,No,No,20,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,51.8,1023.85,No,13-24,3,-1.1115263281810963,0.10372692758957344
8167-GJLRN,Male,No,No,No,3,No,No,DSL,No,No,No,Yes,No,No,Month-to-month,No,Electronic check,30.4,82.15,No,0-12,3,-2.041773038265658,0.16780961449668
0956-SYCWG,Female,No,No,No,13,Yes,No,No,No,No,No,No,No,No,One year,No,Electronic check,19.65,244.8,No,13-24,2,-1.8517817421305842,-0.7365089068979612
8017-UVSZU,Female,No,Yes,No,40,Yes,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,No,Credit card (automatic),56.6,2379.1,No,25-48,3,-0.02637265834300087,-0.4966100437300237
7100-FQPRV,Male,No,Yes,Yes,43,Yes,Yes,DSL,Yes,No,No,Yes,No,Yes,One year,Yes,Credit card (automatic),71.9,3173.35,No,25-48,0,0.7709323197952545,-0.6071136015685915
2472-OVKUP,Male,No,Yes,No,6,Yes,No,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,91.0,531.0,Yes,0-12,1,-0.5542849137835988,1.7498097085169455
2984-RGEYA,Female,No,Yes,Yes,69,Yes,No,No,No,No,No,No,No,No,Two year,No,Bank transfer (automatic),19.75,1375.4,No,61-72,2,-0.07590978860868962,-2.4984627966259465
9680-NIAUV,Female,No,Yes,Yes,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Two year,No,Credit card (automatic),109.7,8129.3,No,61-72,0,3.519695924862535,-0.44910489337975956
2146-EGVDT,Male,No,Yes,Yes,59,Yes,No,No,No,No,No,No,No,No,Two year,No,Credit card (automatic),19.3,1192.7,No,49-60,2,-0.3535747334985793,-2.3208412923644066
2604-IJPDU,Female,No,Yes,No,20,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,96.55,1901.65,No,13-24,1,0.21504484553860692,1.5592082837792376
9178-JHUVJ,Male,No,Yes,Yes,24,Yes,Yes,No,No,No,No,No,No,No,Two year,Yes,Bank transfer (automatic),24.1,587.4,No,13-24,2,-1.1354653248969042,-1.3802636002421695
6168-YBYNP,Male,No,No,No,59,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,111.35,6519.75,No,49-60,0,2.4556263077862774,1.1144288255155341
7255-SSFBC,Male,No,Yes,Yes,72,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),112.25,8041.65,No,61-72,0,3.6054376864647737,-0.2163205610305168
3645-DEYGF,Male,No,No,Yes,1,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Mailed check,20.75,20.75,No,0-12,2,-2.4236004855096587,-0.563744653077704
9323-HGFWY,Female,No,Yes,No,27,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,Yes,One year,Yes,Credit card (automatic),101.9,2681.15,No,25-48,1,0.9077582261267981,0.8395205410933263
8544-GOQSH,Female,No,No,No,14,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),80.05,1112.3,No,13-24,1,-0.44901337604800734,1.1934015869016195
3363-DTIVD,Male,No,Yes,Yes,71,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Two year,No,Electronic check,105.55,7405.5,No,61-72,0,3.177969078254971,-0.19032901739235425
7018-WBJNK,Male,No,No,Yes,13,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),78.3,1033.95,No,13-24,1,-0.49954001483489624,1.0454227898750166
9142-KZXOP,Male,No,No,No,44,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),68.85,2958.95,No,25-48,1,0.47063178443831927,0.19072994528291673
7674-YTAFD,Female,No,No,No,33,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,One year,Yes,Bank transfer (automatic),79.95,2684.85,No,25-48,1,0.5861736129045413,0.42765121050887356
6348-SNFUS,Male,No,Yes,Yes,72,No,No,DSL,Yes,Yes,Yes,Yes,No,Yes,Two year,Yes,Credit card (automatic),55.45,4179.2,No,61-72,0,1.476203098076441,-1.6335575910585955
1285-OKIPP,Male,No,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,79.9,79.9,Yes,0-12,1,-1.1411272427229742,1.5848129414121992
7825-ECJRF,Female,No,No,No,19,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,106.6,1934.45,Yes,13-24,1,0.24597335770203593,1.8935608904884982
1347-KTTTA,Male,No,Yes,No,64,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Credit card (automatic),102.45,6654.1,No,61-72,0,2.8174929812324705,0.05172780215058012
7841-TZDMQ,Male,No,No,No,2,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),46.0,84.5,Yes,0-12,3,-1.6970559282546587,0.3652687948211737
4195-NZGTA,Female,No,No,No,1,No,No,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,25.25,25.25,No,0-12,3,-2.181298043220124,0.10650488359671897
7157-SMCFK,Male,No,No,Yes,61,Yes,No,No,No,No,No,No,No,No,Two year,No,Mailed check,19.75,1124.2,No,61-72,2,-0.5906977030731848,-2.2394649030354357
4709-LKHYG,Female,No,Yes,Yes,29,Yes,No,No,No,No,No,No,No,No,One year,No,Electronic check,20.0,540.05,No,25-48,2,-1.2839768629072235,-1.2912306822707877
2504-DSHIH,Male,Yes,Yes,No,23,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,86.8,1975.85,No,13-24,1,0.11366192570288534,1.2220071041823093
0699-NDKJM,Female,No,Yes,No,57,No,No,DSL,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),58.75,3437.45,No,49-60,0,0.738849400306595,-0.6193361849673225
9286-BHDQG,Male,No,Yes,Yes,72,No,No,DSL,Yes,Yes,Yes,Yes,No,No,Two year,No,Credit card (automatic),45.25,3139.8,No,61-72,0,0.9626453299655753,-1.9788329565939091
0230-WEQUW,Male,No,Yes,No,66,No,No,DSL,Yes,Yes,Yes,Yes,Yes,No,Two year,Yes,Bank transfer (automatic),56.6,3789.2,No,61-72,0,1.2390764684382618,-1.3497839216809806
2040-LDIWQ,Male,No,Yes,Yes,65,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),84.2,5324.5,No,61-72,0,2.0926703405673073,-0.9731575952606506
6496-JDSSB,Female,No,No,No,8,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),80.0,624.6,No,0-12,1,-0.7117242388845088,1.321865318173369
9408-SSNVZ,Female,No,No,No,4,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,70.15,268.35,Yes,0-12,1,-1.109048847786736,1.5109047051325466
4443-EMBNA,Female,No,Yes,No,71,Yes,Yes,No,No,No,No,No,No,No,Two year,No,Bank transfer (automatic),24.75,1836.9,No,61-72,2,0.15294867835823972,-2.316706550760476
6469-MRVET,Male,No,Yes,Yes,1,Yes,No,No,No,No,No,No,No,No,One year,Yes,Electronic check,20.2,20.2,No,0-12,2,-1.965209958068687,-0.5766625623538977
0742-MOABM,Male,No,Yes,No,4,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,No,Mailed check,50.05,179.35,Yes,0-12,3,-1.6732959966947831,0.09247429010221661
5961-VUSRV,Female,No,No,No,12,Yes,No,No,No,No,No,No,No,No,One year,Yes,Bank transfer (automatic),19.35,219.35,No,0-12,2,-1.7598441975921728,-0.842713468829675
6778-JFCMK,Male,No,No,No,24,No,No,DSL,Yes,No,No,No,Yes,Yes,One year,Yes,Mailed check,50.6,1288.75,No,13-24,3,-0.7835935268645784,-0.3725704114673991
6341-JVQGF,Female,No,Yes,Yes,31,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes,One year,Yes,Mailed check,81.15,2545.75,No,25-48,3,0.32607857961600684,-0.20080780003599316
2232-DMLXU,Female,No,Yes,No,1,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,No,Mailed check,55.2,55.2,Yes,0-12,3,-1.6923363740301276,0.251664454915
4811-JBUVU,Male,No,No,No,30,Yes,Yes,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),89.9,2723.15,No,25-48,1,0.4972343886794595,1.0424366145925188
0945-TSONX,Female,No,Yes,Yes,47,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),85.3,4107.25,No,25-48,0,1.3796260390566601,-0.5878480212658602
2651-ZCBXV,Male,No,No,No,54,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),108.0,5760.65,No,49-60,0,2.3814254479128976,0.3513101155633417
3316-UWXUY,Male,No,No,No,50,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),93.5,4747.5,No,49-60,0,1.5470288398657288,0.6842147185389552
8937-RDTHP,Male,No,No,No,1,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,84.6,84.6,Yes,0-12,1,-1.0995172364345074,1.5382455311306646
7083-MIOPC,Female,No,No,No,72,Yes,No,No,No,No,No,No,No,No,Two year,No,Credit card (automatic),20.25,1566.9,No,61-72,2,-0.08661056393672183,-2.297891959881313
1984-GPTEH,Female,No,No,No,29,Yes,Yes,No,No,No,No,No,No,No,Month-to-month,No,Electronic check,25.15,702.0,No,25-48,2,-1.4789130786456457,-0.5681806538924457
1251-KRREG,Male,No,No,No,2,Yes,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,54.4,114.1,Yes,0-12,3,-1.713075794251165,0.5138727523004034
0621-JFHOL,Female,No,No,No,10,No,No,DSL,No,No,No,Yes,No,No,Two year,Yes,Mailed check,29.6,299.05,No,0-12,3,-1.6342071241733902,-0.6332245592413773
9903-LYSAB,Male,No,Yes,No,18,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,73.15,1305.95,No,13-24,1,-0.3582664423627342,1.1586234774024635
0094-OIFMO,Female,Yes,No,No,11,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,95.0,1120.3,Yes,0-12,1,-0.3014996504712966,1.926003763378416
9227-UAQFT,Male,No,No,No,16,Yes,No,No,No,No,No,No,No,No,Two year,No,Mailed check,19.75,284.35,No,13-24,2,-1.8197038811008277,-1.2459687469865603
7301-ABVAD,Female,No,No,No,72,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),86.6,6350.5,No,61-72,0,2.3651131701497805,-1.0054797344398976
6614-FHDBO,Male,No,No,No,72,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),109.2,7878.3,No,61-72,0,3.3121566805034814,-0.1911071639990813
7576-ASEJU,Female,No,Yes,Yes,41,Yes,No,DSL,Yes,No,No,Yes,Yes,Yes,One year,Yes,Credit card (automatic),74.7,3187.65,No,25-48,0,0.7751803544084254,-0.5160196387324699
9058-HRZSV,Female,Yes,Yes,No,65,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,Yes,Month-to-month,No,Electronic check,94.4,6126.15,No,61-72,0,2.2909855847819687,0.47335643941716066
4522-AKYLR,Female,Yes,No,No,13,Yes,No,DSL,No,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,54.8,731.3,No,13-24,3,-1.1651129860114258,0.7006361957453179
0221-WMXNQ,Male,Yes,No,No,4,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Electronic check,75.35,273.4,No,0-12,1,-1.061299151985102,1.5216786468549586
0303-UNCIP,Male,No,No,No,41,Yes,Yes,DSL,No,No,Yes,No,No,Yes,One year,No,Mailed check,65.0,2531.8,No,25-48,3,0.08665881310251865,-0.6198028469768121
9947-OTFQU,Male,Yes,No,No,15,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,74.4,1074.3,Yes,13-24,1,-0.5489455006684368,1.4529793498974155
0322-YINQP,Male,No,No,No,1,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Mailed check,48.55,48.55,Yes,0-12,3,-1.844212823859495,0.42065849087435436
0959-WHOKV,Male,No,No,No,42,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,Yes,One year,Yes,Electronic check,99.0,4298.45,No,25-48,0,1.4665611606280167,0.8812777572743468
4075-JFPGR,Female,No,Yes,No,51,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,No,One year,Yes,Electronic check,93.5,4619.55,No,49-60,0,1.7781092510405172,0.47686967444556083
4629-NRXKX,Female,No,Yes,Yes,2,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,70.4,147.15,Yes,0-12,1,-1.1156688642072456,1.1235719155351032
9514-JDSKI,Male,Yes,Yes,No,1,No,No,DSL,No,Yes,No,No,Yes,No,Month-to-month,No,Electronic check,40.2,40.2,Yes,0-12,3,-1.7982450613364753,0.36126473226295996
3282-ZISZV,Male,No,No,Yes,32,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,One year,No,Credit card (automatic),83.7,2633.3,No,25-48,3,0.3867290461549317,-0.2135015675589866
3675-YDUPJ,Male,No,No,No,10,Yes,No,No,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,19.85,193.05,No,0-12,2,-2.1477607537826096,-0.4419085104819602
4111-BNXIF,Female,No,Yes,Yes,67,No,No,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,59.55,4103.9,No,61-72,0,1.355666903622052,-1.1585759711892636
7017-VFHAY,Female,No,Yes,Yes,61,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),115.1,7008.15,No,61-72,0,3.0553621708509073,-0.10853194785489381
6655-LHBYW,Male,No,No,No,50,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,One year,No,Credit card (automatic),114.35,5791.1,No,49-60,0,2.2804770460950703,0.5120462556260198
4959-JOSRX,Female,No,Yes,No,2,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),44.6,80.55,Yes,0-12,3,-1.606694901032961,0.21666003283506144
5046-NUHWD,Female,Yes,Yes,No,29,No,No,DSL,Yes,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,45.0,1228.65,No,25-48,3,-0.7200359828985636,0.07784866789688102
7273-TEFQD,Male,Yes,No,No,3,No,No,DSL,No,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,41.15,132.2,Yes,0-12,3,-1.760814538450192,0.6379715544664171
3606-TWKGI,Male,Yes,No,No,13,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,106.9,1364.3,Yes,13-24,1,-0.004900092365914613,2.113138567124877
7529-ZDFXI,Male,Yes,Yes,No,57,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,89.85,4925.35,No,49-60,0,1.7815101100608906,0.7436836578767116
7605-BDWDC,Female,No,No,No,31,No,No,DSL,Yes,Yes,No,Yes,No,Yes,Two year,Yes,Bank transfer (automatic),49.85,1520.1,No,25-48,3,-0.3664169145540664,-0.6459545328034147
1950-KSVVJ,Female,No,Yes,No,45,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,One year,No,Mailed check,113.3,5032.25,No,25-48,0,1.9038140807802755,0.4705685452669931
0123-CRBRT,Female,No,Yes,Yes,61,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Mailed check,88.1,5526.75,No,61-72,0,1.8971419455236895,-1.023371903282875
6292-TOSSS,Male,No,No,No,50,Yes,Yes,No,No,No,No,No,No,No,Two year,No,Bank transfer (automatic),24.9,1195.25,No,49-60,2,-0.5911671672580947,-1.7844879919871859
3197-ARFOY,Female,Yes,No,No,19,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,105.0,2007.25,No,13-24,1,0.17325111285669498,1.6326424470208176
6323-AYBRX,Male,No,No,No,59,Yes,No,No,No,No,No,No,No,No,Two year,No,Mailed check,19.35,1099.6,Yes,49-60,2,-0.6673006089324179,-2.074671502279376
7014-ZZXAW,Female,No,Yes,No,71,Yes,Yes,No,No,No,No,No,No,No,Two year,Yes,Credit card (automatic),24.25,1732.95,No,61-72,2,0.18039070627957637,-2.1514188657041275
